globaleventid,sqldate,monthyear,year,fractiondate,actor1code,actor1name,actor1countrycode,actor1knowngroupcode,actor1ethniccode,actor1religion1code,actor1religion2code,actor1type1code,actor1type2code,actor1type3code,actor2code,actor2name,actor2countrycode,actor2knowngroupcode,actor2ethniccode,actor2religion1code,actor2religion2code,actor2type1code,actor2type2code,actor2type3code,isrootevent,eventcode,eventbasecode,eventrootcode,quadclass,goldsteinscale,nummentions,numsources,numarticles,avgtone,actor1geo_type,actor1geo_fullname,actor1geo_countrycode,actor1geo_adm1code,actor1geo_lat,actor1geo_long,actor1geo_featureid,actor2geo_type,actor2geo_fullname,actor2geo_countrycode,actor2geo_adm1code,actor2geo_lat,actor2geo_long,actor2geo_featureid,actiongeo_type,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_lat,actiongeo_long,actiongeo_featureid,dateadded,sourceurl
1121397855,20230817,202308,2023,2023.6219,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,112,112,11,3,-2.0,1,1,1,-7.81758957654723,0,,,,,,,3,"Georgia State University, Georgia, United States",US,USGA,33.7536,-84.3859,1695167,3,"Manhattan, New York, United States",US,USNY,40.7834,-73.9662,971945,20230817,https://www.onlineathens.com/story/news/politics/2023/08/16/pattern-to-attack-the-prosecutors-trump-vs-fulton-county-da-willis/70595855007/
1121399825,20230817,202308,2023,2023.6219,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,042,042,04,1,1.9,14,2,14,-2.66260381968396,0,,,,,,,4,"Kolkata, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,4,"Kolkata, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,20230817,https://economictimes.indiatimes.com/industry/healthcare/biotech/healthcare/emami-group-expects-to-conclude-sale-of-amri-hospitals-this-month/articleshow/102809065.cms
1121412684,20230817,202308,2023,2023.6219,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,036,036,03,1,4.0,16,3,16,-0.0256604808901923,0,,,,,,,3,"Detroit, Michigan, United States",US,USMI,42.3314,-83.0458,1617959,3,"Detroit, Michigan, United States",US,USMI,42.3314,-83.0458,1617959,20230817,https://www.dbusiness.com/daily-news/nursing-detroit-training-center-opens-at-durfee-innovation-society/
1121420579,20230817,202308,2023,2023.6219,USAJUD,WASHINGTON,USA,,,,,JUD,,,,,,,,,,,,,1,138,138,13,3,-7.0,1,1,1,-5.93692022263451,2,"New Jersey, United States",US,USNJ,40.314,-74.5089,NJ,0,,,,,,,2,"New Jersey, United States",US,USNJ,40.314,-74.5089,NJ,20230817,https://www.peoplesworld.org/article/atlanta-trump-indictment-casts-wide-net-trapping-many-criminal-enablers/
1121467878,20230817,202308,2023,2023.6219,CHLGOV,MARIO FERNANDEZ,CHL,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,190,190,19,4,-10.0,6,2,6,-9.3130384323528,3,"West Richland, Washington, United States",US,USWA,46.3043,-119.361,1512794,3,"West Richland, Washington, United States",US,USWA,46.3043,-119.361,1512794,3,"West Richland, Washington, United States",US,USWA,46.3043,-119.361,1512794,20230817,https://www.nbcrightnow.com/national/grand-jury-indicts-ex-wife-of-jared-bridegan-in-his-murder-state-seeking-death-penalty/article_a50faf56-3d40-11ee-a4d8-27aebb594029.html
1121496992,20230818,202308,2023,2023.6247,USA,UNITED STATES,USA,,,,,,,,JUD,ATTORNEY,,,,,,JUD,,,1,020,020,02,1,3.0,15,3,15,-8.27670248457614,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"Iowa, United States",US,USIA,42.0046,-93.214,IA,2,"Iowa, United States",US,USIA,42.0046,-93.214,IA,20230818,https://news.yahoo.com/donald-trump-wants-election-trial-000847997.html
1121497169,20230818,202308,2023,2023.6247,WSM,SAMOA,WSM,,,,,,,,REF,EXPATRIATE,,,,,,REF,,,0,020,020,02,1,3.0,10,1,10,1.41342756183746,4,"University Of The South Pacific, Samoa (general), Samoa",WS,WS00,-13.8611,-171.795,10611235,4,"University Of The South Pacific, Samoa (general), Samoa",WS,WS00,-13.8611,-171.795,10611235,4,"University Of The South Pacific, Samoa (general), Samoa",WS,WS00,-13.8611,-171.795,10611235,20230818,https://www.samoaobserver.ws/category/editorial/105116
1121499747,20230818,202308,2023,2023.6247,CZE,CZECH,CZE,,,,,,,,,,,,,,,,,,0,191,191,19,4,-9.5,1,1,1,-5.17241379310345,1,Ukraine,UP,UP,49,32,UP,0,,,,,,,4,"Prague, Praha, Hlavníesto, Czech Republic",EZ,EZ52,50.0833,14.4667,-553173,20230818,https://www.ukrinform.net/rubric-economy/3749538-czechia-imposes-sanctions-against-ceo-of-russian-tactical-missiles-corporation.html
1121520961,20230818,202308,2023,2023.6247,,,,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,014,014,01,1,0.0,6,1,6,-4.08163265306123,0,,,,,,,4,"Minsk, Belarus (general), Belarus",BO,BO00,53.9,27.5667,-1946324,4,"Minsk, Belarus (general), Belarus",BO,BO00,53.9,27.5667,-1946324,20230818,https://global.chinadaily.com.cn/a/202308/18/WS64ded654a31035260b81ce5c.html
1121533303,20230818,202308,2023,2023.6247,CHN,CHINA,CHN,,,,,,,,,,,,,,,,,,1,061,061,06,2,6.4,143,11,143,-0.856439941821545,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,0,,,,,,,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20230818,https://www.yahoo.com/news/us-quietly-warning-middle-east-223701974.htmlyah
1121539799,20230818,202308,2023,2023.6247,PHL,PHILIPPINE,PHL,,,,,,,,ELI,ACTOR,,,,,,ELI,,,1,036,036,03,1,4.0,2,1,2,4.42930153321976,4,"Manila, Manila, Philippines",RP,RPD9,14.6042,120.982,-2437894,4,"Manila, Manila, Philippines",RP,RPD9,14.6042,120.982,-2437894,4,"Manila, Manila, Philippines",RP,RPD9,14.6042,120.982,-2437894,20230818,https://www.cosmo.ph/entertainment/karen-bordador-seo-in-guk-manila-fan-meet-a5322-20230818
1121565031,20230818,202308,2023,2023.6247,,,,,,,,,,,PAKGOV,ISLAMABAD,PAK,,,,,GOV,,,1,040,040,04,1,1.0,8,1,8,0.27173913043478,0,,,,,,,4,"Jaranwala, Punjab, Pakistan",PK,PK04,31.3333,73.4333,-2763330,4,"Jaranwala, Punjab, Pakistan",PK,PK04,31.3333,73.4333,-2763330,20230818,https://www.radio.gov.pk/18-08-2023/caretaker-pm-vows-to-ensure-protection-of-minorities-in-pakistan
1121566486,20230818,202308,2023,2023.6247,USAMED,WALL STREET JOURNAL,USA,,,,,MED,,,,,,,,,,,,,0,036,036,03,1,4.0,30,3,30,2.47871824132006,2,"California, United States",US,USCA,36.17,-119.746,CA,0,,,,,,,2,"California, United States",US,USCA,36.17,-119.746,CA,20230818,https://finance.yahoo.com/news/blue-shield-california-opts-amazon-091916102.html
1121586642,20230818,202308,2023,2023.6247,RUS,RUSSIA,RUS,,,,,,,,SYR,SYRIA,SYR,,,,,,,,0,020,020,02,1,3.0,2,1,2,-7.49665327978581,4,"Golan Heights, Syria (general), Syria",SY,SY00,32.9049,35.8072,-2538190,4,"Golan Heights, Syria (general), Syria",SY,SY00,32.9049,35.8072,-2538190,1,Lebanon,LE,LE,33.833333,35.833333,LE,20230818,https://human-wrongs-watch.net/2023/08/18/syrian-civilians-struggle-between-deadly-israeli-air-strikes-and-equally-deadly-us-sanctions/
1121620584,20230719,202307,2023,2023.5452,COP,POLICE OFFICIALS,,,,,,COP,,,BUS,BUSINESS,,,,,,BUS,,,0,042,042,04,1,1.9,10,1,10,-3.57751277683134,3,"Staten Island, New York, United States",US,USNY,40.5834,-74.1496,1802959,3,"Staten Island, New York, United States",US,USNY,40.5834,-74.1496,1802959,3,"Staten Island, New York, United States",US,USNY,40.5834,-74.1496,1802959,20230818,https://www.silive.com/crime-safety/2023/08/landlords-of-illegal-smoke-shops-in-nyc-no-longer-immune-to-criminal-punishment.html
1121623824,20230818,202308,2023,2023.6247,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,0,013,013,01,1,0.4,10,1,10,-4.85436893203884,3,"Lake County, Ohio, United States",US,USOH,41.6334,-81.3832,1074055,0,,,,,,,3,"Lake County, Ohio, United States",US,USOH,41.6334,-81.3832,1074055,20230818,https://www.cleveland19.com/2023/08/18/charges-dropped-against-chester-township-officer-accused-sexual-battery/
1121628366,20230818,202308,2023,2023.6247,USA,UNITED STATES,USA,,,,,,,,CVL,ENGINEER,,,,,,CVL,,,1,036,036,03,1,4.0,6,1,6,-0.46296296296296,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,20230818,https://www.samessenger.com/news/georgia-development-review-board-hears-plan-for-cline-road-15-lot-housing-project/article_d6472836-3dd3-11ee-95e3-3b36f2c33f70.html
1121634411,20230818,202308,2023,2023.6247,LKA,SRI LANKAN,LKA,,,,,,,,VNM,VIETNAM,VNM,,,,,,,,1,042,042,04,1,1.9,1,1,1,3.9451114922813,1,Sri Lanka,CE,CE,7,81,CE,1,"Vietnam, Republic Of",VM,VM,16.166667,107.833333,VM,1,"Vietnam, Republic Of",VM,VM,16.166667,107.833333,VM,20230818,https://www.dailypioneer.com/2023/world/china-woos-south-asian-nations.html
1121675867,20230818,202308,2023,2023.6247,CRM,CRIMINAL,,,,,,CRM,,,,,,,,,,,,,0,091,091,09,2,-2.0,8,2,8,-4.93344566985713,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20230818,https://www.wicz.com/story/49453044/house-gop-subpoenas-citibank-over-alleged-jan-6-back-channel-cooperation-with-the-fbi
1121705367,20230819,202308,2023,2023.6274,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,042,042,04,1,1.9,40,8,40,-4.76190476190476,0,,,,,,,1,Guatemala,GT,GT,15.5,-90.25,GT,1,Guatemala,GT,GT,15.5,-90.25,GT,20230819,https://www.nbc12.com/2023/08/18/person-interest-identified-strangling-death-11-year-old-girl-found-under-he-bead-texas/
1121707805,20230819,202308,2023,2023.6274,GOV,GOVERNOR,,,,,,GOV,,,,,,,,,,,,,0,084,084,08,2,7.0,2,1,2,-0.985221674876843,4,"Enugu, Enugu, Nigeria",NI,NI47,6.4402,7.4943,-2006530,0,,,,,,,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,9.08333,7.53333,-1997013,20230819,https://sunnewsonline.com/tinubu-mbah-meet-over-enugus-development/
1121709630,20230819,202308,2023,2023.6274,PAK,PAKISTAN,PAK,,,,,,,,,,,,,,,,,,1,061,061,06,2,6.4,12,2,12,3.46516406299015,4,"Islamabad, Islamabad, Pakistan",PK,PK08,33.7,73.1667,-2762812,0,,,,,,,4,"Islamabad, Islamabad, Pakistan",PK,PK08,33.7,73.1667,-2762812,20230819,https://www.brecorder.com/news/40258674
1121721069,20230819,202308,2023,2023.6274,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,0,043,043,04,1,2.8,1,1,1,0.912408759124083,0,,,,,,,3,"Ouzinkie, Alaska, United States",US,USAK,57.9236,-152.502,1407684,3,"Ouzinkie, Alaska, United States",US,USAK,57.9236,-152.502,1407684,20230819,https://kmxt.org/2023/08/senate-agriculture-committees-ranking-member-visits-kodiak-to-talk-food-security/
1121760260,20230819,202308,2023,2023.6274,GBR,BRITISH,GBR,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,1724,172,17,4,-5.0,8,1,8,-7.01754385964912,4,"Kelowna, British Columbia, Canada",CA,CA02,49.9,-119.483,-567125,4,"Kelowna, British Columbia, Canada",CA,CA02,49.9,-119.483,-567125,4,"Kelowna, British Columbia, Canada",CA,CA02,49.9,-119.483,-567125,20230819,https://www.maltatoday.com.mt/news/world/124509/state_of_emergency_declared_in_british_columbia_as_wildfires_displace_5000_residents
1121843019,20230820,202308,2023,2023.6301,GOVHLH,HEALTH DEPARTMENT,,,,,,GOV,HLH,,,,,,,,,,,,1,036,036,03,1,4.0,10,1,10,-1.2,0,,,,,,,0,,,,,,,0,,,,,,,20230820,https://www.wcsy.com/2023/08/19/berrien-health-department-offering-anti-overdose-training/
1121849352,20230820,202308,2023,2023.6301,ITA,ITALY,ITA,,,,,,,,,,,,,,,,,,1,020,020,02,1,3.0,16,2,16,2.17143879160367,1,France,FR,FR,46,2,FR,0,,,,,,,1,France,FR,FR,46,2,FR,20230820,https://www.abc.net.au/news/2023-08-20/home-renovation-tv-the-block-housing-crisis-why-do-we-watch/102741112
1121854212,20230820,202308,2023,2023.6301,,,,,,,,,,,RUS,RUSSIAN,RUS,,,,,,,,0,051,051,05,1,3.4,1,1,1,-4.2654028436019,0,,,,,,,4,"Constantinople, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Constantinople, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20230820,https://www.news-journal.com/features/religion/russian-orthodox-priests-face-persecution-from-state-and-church-for-supporting-peace-in-ukraine/article_beae4594-3af2-11ee-9318-03619758e334.html
1121862332,20220820,202208,2022,2022.6301,KEN,KENYA,KEN,,,,,,,,TZA,TANZANIA,TZA,,,,,,,,0,061,061,06,2,6.4,8,7,8,1.03727976613741,1,Kenya,KE,KE,1,38,KE,1,Kenya,KE,KE,1,38,KE,1,Kenya,KE,KE,1,38,KE,20230820,https://www.news18.com/world/indonesian-president-joko-widodo-to-attend-brics-summit-in-south-africa-8543260.html
1121870786,20230820,202308,2023,2023.6301,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,060,060,06,2,6.0,3,1,3,-4.11883862255232,3,"Presbyterian Church, Georgia, United States",US,USGA,34.179,-84.1491,333857,0,,,,,,,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,20230820,https://www.yahoo.com/entertainment/48-years-baltimore-author-true-080000286.html
1121915197,20230820,202308,2023,2023.6301,LEG,NATIONAL ASSEMBLY,,,,,,LEG,,,,,,,,,,,,,1,010,010,01,1,0.0,2,1,2,-10.5392156862745,4,"Akpabio, Cross River, Nigeria",NI,NI22,5.34079,7.9642,10564087,0,,,,,,,4,"Akpabio, Cross River, Nigeria",NI,NI22,5.34079,7.9642,10564087,20230820,https://saharareporters.com/2023/08/20/efcc-must-arrest-akpabio-taking-n1-billion-bribe-screen-ministerial-nominees-bayo
1121937590,20230820,202308,2023,2023.6301,RUS,RUSSIA,RUS,,,,,,,,GOV,AMBASSADOR,,,,,,GOV,,,0,040,040,04,1,1.0,5,1,5,3.29067641681902,5,"Buryatia, Buryatiya, Russia",RS,RS11,53,109,205709,5,"Buryatia, Buryatiya, Russia",RS,RS11,53,109,205709,5,"Buryatia, Buryatiya, Russia",RS,RS11,53,109,205709,20230820,https://www.devdiscourse.com/article/international/2563614-india-upholds-promotes-principles-of-buddhism-globally-ambassador-to-russia-pavan-kapoor
1121944196,20230820,202308,2023,2023.6301,MIL,FIGHTER JET,,,,,,MIL,,,NLDGOV,MARK RUTTE,NLD,,,,,GOV,,,0,042,042,04,1,1.9,2,1,2,-0.13774104683195,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,50.4333,30.5167,-1044367,1,Netherlands,NL,NL,52.5,5.75,NL,1,Netherlands,NL,NL,52.5,5.75,NL,20230820,https://www.archyde.com/war-in-ukraine-zelensky-welcomes-promised-delivery-of-61-f-16-planes/
1121944779,20230813,202308,2023,2023.6110,LAB,STAFF MEMBER,,,,,,LAB,,,,,,,,,,,,,0,020,020,02,1,3.0,10,1,10,-3.70705244122966,4,"Kruger National Park, Limpopo, South Africa",SF,SF09,-23.8333,31.5,-1248727,0,,,,,,,4,"Kruger National Park, Limpopo, South Africa",SF,SF09,-23.8333,31.5,-1248727,20230820,https://www.dailymaverick.co.za/article/2023-08-20-plea-for-transnet-to-slow-down-after-train-ploughs-into-four-rhinos-at-phongolo/
1121955648,20230821,202308,2023,2023.6329,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,192,192,19,4,-9.5,22,6,22,-4.91328377363586,1,Mexico,MX,MX,23,-102,MX,0,,,,,,,1,Mexico,MX,MX,23,-102,MX,20230821,https://redstate.com/jenniferoo/2023/08/20/how-huy-fong-foods-and-underwood-farms-became-competitors-in-the-great-sriracha-shortage-n2162799
1121972486,20230821,202308,2023,2023.6329,AUS,AUSTRALIA,AUS,,,,,,,,MIL,NAVAL,,,,,,MIL,,,1,046,046,04,1,7.0,10,1,10,-3.71428571428571,1,China,CH,CH,35,105,CH,1,China,CH,CH,35,105,CH,1,China,CH,CH,35,105,CH,20230821,https://www.gmanetwork.com/news/topstories/nation/879508/ph-did-not-decline-japan-us-australia-joint-drill-in-scs-says-afp-chief/story/
1122028099,20230821,202308,2023,2023.6329,MED,PUBLICATION,,,,,,MED,,,UKRMIL,UKRAINIAN,UKR,,,,,MIL,,,1,010,010,01,1,0.0,12,1,12,-4.02010050251257,1,Ukraine,UP,UP,49,32,UP,1,Ukraine,UP,UP,49,32,UP,1,Ukraine,UP,UP,49,32,UP,20230821,https://charter97.org/en/news/2023/8/20/560529/
1122040253,20230821,202308,2023,2023.6329,CHN,CHINA,CHN,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,051,051,05,1,3.4,2,1,2,0.917431192660549,1,Russia,RS,RS,60,100,RS,1,Russia,RS,RS,60,100,RS,1,Russia,RS,RS,60,100,RS,20230821,https://www.globalsecurity.org/wmd/library/news/iran/2023/iran-230820-presstv04.htm
1122074671,20230821,202308,2023,2023.6329,AUS,AUSTRALIA,AUS,,,,,,,,GOV,KING,,,,,,GOV,,,1,042,042,04,1,1.9,2,1,2,-5,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,20230821,https://www.rrr.org.au/events/david-cosma-plays-the-songs-of-elvis--1
1122088598,20230821,202308,2023,2023.6329,NPL,NEPALESE,NPL,,,,,,,,NPLGOV,NEPAL,NPL,,,,,GOV,,,0,020,020,02,1,3.0,3,1,3,2.68049539940095,1,Nepal,NP,NP,28,84,NP,1,Nepal,NP,NP,28,84,NP,1,Nepal,NP,NP,28,84,NP,20230821,https://www.talkvietnam.com/tag/product-design-singapore-university/
1122096857,20230821,202308,2023,2023.6329,COP,POLICE,,,,,,COP,,,USA,OHIO,USA,,,,,,,,0,060,060,06,2,6.0,3,1,3,-3.74479889042996,2,"Washington, United States",US,USWA,47.3917,-121.571,WA,2,"Washington, United States",US,USWA,47.3917,-121.571,WA,3,"Middle Point, Washington, United States",US,USWA,47.5773,-122.544,1506665,20230821,https://www.timesbulletin.com/news/court_police/sheriffs-office-daily-activity-log-saturday-aug-19/article_95370452-402f-11ee-a326-93a48e99bcba.html
1122104214,20230821,202308,2023,2023.6329,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,040,040,04,1,1.0,10,1,10,-6.85714285714286,0,,,,,,,4,"Alphington, Victoria, Australia",AS,AS07,-37.7833,145.033,-1555658,4,"Alphington, Victoria, Australia",AS,AS07,-37.7833,145.033,-1555658,20230821,https://www.vladtv.com/article/297765/kanyes-wifes-father-and-uncle-revealed-to-have-drug-dealing-and-criminal
1122116227,20230821,202308,2023,2023.6329,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,030,030,03,1,4.0,5,1,5,-4.39442658092176,0,,,,,,,3,"Streator Township High School, Illinois, United States",US,USIL,41.127,-88.8367,1719729,3,"Streator Township High School, Illinois, United States",US,USIL,41.127,-88.8367,1719729,20230821,https://www.northernpublicradio.org/wnij-news/2023-08-21/its-illegal-for-police-to-fine-illinois-students-for-truancy-but-it-still-happens-heres-how-schools-are-trying-to-make-truancy-less-punitive
1122122299,20230821,202308,2023,2023.6329,IND,BHUBANESWAR,IND,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,6,1,6,-6.48648648648649,4,"Bhubaneswar, Orissa, India",IN,IN21,20.2333,85.8333,-2091695,0,,,,,,,4,"Bhubaneswar, Orissa, India",IN,IN21,20.2333,85.8333,-2091695,20230821,https://www.prokerala.com/news/articles/a1451088.html
1122125020,20230821,202308,2023,2023.6329,SWE,SWEDEN,SWE,,,,,,,,UKR,UKRAINIAN,UKR,,,,,,,,0,072,072,07,2,8.3,8,2,8,2.16997063307534,4,"Stockholm, Stockholm, Sweden",SW,SW26,59.3333,18.05,-2524279,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,20230821,https://www.businessinsider.com/nato-f-16-training-plan-ukraine-other-jets-fight-russia-2023-8
1122127040,20230821,202308,2023,2023.6329,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,1,1,1,-2.74509803921569,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20230821,https://www.middleeasteye.net/news/new-york-city-mayor-eric-adams-visit-netanyahu-israel
1122151437,20230821,202308,2023,2023.6329,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,0,030,030,03,1,4.0,2,1,2,-0.86819258089977,2,"Arkansas, United States",US,USAR,34.9513,-92.3809,AR,0,,,,,,,2,"Arkansas, United States",US,USAR,34.9513,-92.3809,AR,20230821,https://www.independentsentinel.com/how-weaponized-reform-is-at-the-root-of-much-of-todays-corruption/
1122155888,20230822,202308,2023,2023.6356,,,,,,,,,,,GOV,PREMIER,,,,,,GOV,,,1,036,036,03,1,4.0,10,1,10,6.06741573033707,0,,,,,,,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20230822,https://www.saltlakecitysun.com/news/273939237/aposchild-of-loveapos-red-carpet-screening-before-festival-run
1122157379,20230822,202308,2023,2023.6356,JPN,JAPAN,JPN,,,,,,,,GOV,PRIME MINISTER,,,,,,GOV,,,1,090,090,09,2,-2.0,4,2,4,-4.00637377646255,1,North Korea,KN,KN,40,127,KN,1,North Korea,KN,KN,40,127,KN,1,North Korea,KN,KN,40,127,KN,20230822,https://www.devdiscourse.com/article/technology/2566119-north-korea-to-launch-satellite-over-yellow-sea--japan-coast-guard
1122190013,20230822,202308,2023,2023.6356,GBR,UNITED KINGDOM,GBR,,,,,,,,GOV,FIREFIGHTER,,,,,,GOV,,,0,060,060,06,2,6.0,4,1,4,-1.14942528735632,1,United Kingdom,UK,UK,54,-4,UK,1,United Kingdom,UK,UK,54,-4,UK,1,United Kingdom,UK,UK,54,-4,UK,20230822,https://www.theepochtimes.com/world/wildfires-destroy-at-least-50-structures-in-west-kelowna-bc-5478051
1122192130,20230822,202308,2023,2023.6356,GOV,FOREIGN MINIST,,,,,,GOV,,,,,,,,,,,,,0,120,120,12,3,-4.0,15,2,15,-2.34112444516966,4,"New Delhi, Delhi, India",IN,IN07,28.6,77.2,-2106102,0,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,28.6,77.2,-2106102,20230822,https://www.outlookindia.com/international/brics-caught-in-the-cross-currents-of-a-world-in-turmoil-news-312536
1122196592,20230822,202308,2023,2023.6356,USA,LOS ANGELES,USA,,,,,,,,USAREL,UNITED STATES,USA,,,,,,,,0,043,043,04,1,2.8,6,3,6,-6.85953307987113,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,20230822,https://www.latimes.com/california/story/2023-08-21/ninth-bus-of-migrants-from-texas-arrives-in-los-angeles-amid-hilary-fallout
1122197579,20230822,202308,2023,2023.6356,EDU,UNIVERSITY,,,,,,EDU,,,USA,UNITED STATES,USA,,,,,,,,1,1124,112,11,3,-2.0,8,2,8,-1.14503816793893,2,"Montana, United States",US,USMT,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,46.9048,-110.326,MT,20230822,https://www.citizensvoice.com/opinion/editorial/montana-court-rules-for-future/article_8cfd2234-aa2e-5a3b-a7d5-1d29cb889739.html
1122213499,20230822,202308,2023,2023.6356,USAGOV,UNITED STATES,USA,,,,,GOV,,,,,,,,,,,,,1,018,018,01,1,3.4,6,3,6,-8.06247919907732,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20230822,https://www.thedailystar.net/news/bangladesh/diplomacy/news/hasina-writes-biden-expressing-sorrow-over-maui-wildfire-devastation-3400166
1122253786,20230822,202308,2023,2023.6356,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,110,110,11,3,-2.0,14,3,14,-3.70515145014775,2,"Maryland, United States",US,USMD,39.0724,-76.7902,MD,0,,,,,,,2,"Maryland, United States",US,USMD,39.0724,-76.7902,MD,20230822,https://news.yahoo.com/maryland-man-pleads-animal-cruelty-091714670.html
1122260279,20230822,202308,2023,2023.6356,AFR,AFRICA,AFR,,,,,,,,LEG,DELEGATE,,,,,,LEG,,,0,010,010,01,1,0.0,2,1,2,0.946372239747634,4,"Johannesburg, Gauteng, South Africa",SF,SF06,-26.2,28.0833,-1240261,4,"Johannesburg, Gauteng, South Africa",SF,SF06,-26.2,28.0833,-1240261,4,"Johannesburg, Gauteng, South Africa",SF,SF06,-26.2,28.0833,-1240261,20230822,https://ewn.co.za/2023/08/22/brics-contributed-32-to-global-gdp-says-bloc-s-business-council
1122288044,20230822,202308,2023,2023.6356,GBR,UNITED KINGDOM,GBR,,,,,,,,COP,POLICE OFFICER,,,,,,COP,,,1,190,190,19,4,-10.0,1,1,1,-4.12371134020619,4,"Johannesburg, Gauteng, South Africa",SF,SF06,-26.2,28.0833,-1240261,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20230822,https://www.independent.co.uk/life-style/royal-family/queen-elizabeth-battle-orgreave-police-miners-b2397160.html
